Year	Day	Hour	Temp	RH	WndSp	WndDir	Precip	Solar
	Julian	EST	*C	%	kmh	degrees	mm	W/m2
2005	355	1100	-3.377	78.4	5.128	268	0	113.8
2005	355	1200	-2.559	72.1	6.285	236.8	0	172.7
2005	355	1300	-2.445	66.72	6.721	246.3	0	155.9
2005	355	1400	-1.791	61.91	6.07	258.2	0	184.4
2005	355	1500	-2.795	66.26	6.71	250.8	0	95.7
2005	355	1600	-3.336	69.96	6.74	244.2	0	59.73
2005	355	1700	-3.999	75.6	5.915	250.4	0	11.03
2005	355	1800	-4.782	81.8	6.395	247.7	0	-3.375
2005	355	1900	-4.27	83.3	5.279	240	0	-1.233
2005	355	2000	-3.74	85.3	3.928	254.3	0	-0.772
2005	355	2100	-3.614	88	3.213	249.4	0	-1.061
2005	355	2200	-3.55	87.4	3.976	239	0	-1.288
2005	355	2300	-3.587	85.7	4.507	239.4	0	-1.304
2005	355	2400	-3.526	84.6	3.982	242.1	0	-1.297
2005	355	2400	-5.567	82.7	4.633	252.2	0	34.63
2005	356	100	-3.468	82.4	4.678	246.7	0	-1.538
2005	356	200	-3.324	80.6	4.387	237.8	0	-1.245
2005	356	300	-3.322	79.2	4.909	234.2	0	-1.253
2005	356	400	-3.387	77.3	4.57	224.2	0	-1.252
2005	356	500	-3.505	75.9	4.765	219.8	0	-1.247
2005	356	600	-3.705	73.1	5.879	236.9	0	-1.246
2005	356	700	-4.094	75.3	5.348	252.5	0	-1.034
2005	356	800	-4.181	79.3	3.468	233.7	0	-0.229
2005	356	900	-3.786	82.4	4.35	230.2	0	10.6
2005	356	1000	-3.103	83.4	5.141	224.5	0	42.49
2005	356	1100	-2.17	81.8	5.786	233.3	0	52.01
2005	356	1200	-1.781	79.6	7.97	230.6	0	113
2005	356	1300	-1.275	70.5	9.22	228.9	0	160.6
2005	356	1400	-0.612	67.75	8.4	227.5	0	129.7
2005	356	1500	-0.149	72.3	8.57	229.3	0	102.8
2005	356	1600	0.128	76.5	8.43	232.8	0	57.36
2005	356	1700	0.815	77.9	10.56	236.1	0	11.03
2005	356	1800	1.367	77.2	12.21	236.6	0	-1.353
2005	356	1900	1.886	76.6	12.54	235.3	0	-0.424
2005	356	2000	1.796	77.9	11.88	234.4	0	-1.801
2005	356	2100	1.746	79.3	10.04	235.2	0	-1.562
2005	356	2200	1.831	78.8	9.65	239.3	0	-1.856
2005	356	2300	1.959	77.4	9.32	241.2	0	-1.954
2005	356	2400	1.494	78.3	7.91	241.7	0	-3.032
2005	356	2400	-1.202	77.5	7.5	234.4	0	27.44
2005	357	100	1.573	78.8	7.4	242.2	0	-2.424
2005	357	200	1.759	79.1	6.102	241.3	0	-1.025
2005	357	300	1.685	79.8	4.63	243.2	0	-0.607
2005	357	400	1.408	82.4	4.073	241.6	0	-0.486
2005	357	500	1.441	83	3.204	214	0	-0.565
2005	357	600	1.706	81.6	4.6	226.5	0	-0.604
2005	357	700	1.638	82.8	4.338	233	0	-0.604
2005	357	800	1.639	83.5	5.061	232.5	0	0.263
2005	357	900	1.812	83.3	4.746	231	0	16.61
2005	357	1000	2.124	85.8	3.524	222.6	0	40.21
2005	357	1100	2.195	90.7	3.669	209.3	0.508	50.24
2005	357	1200	2.348	94.5	3.834	203.5	0.508	65.86
2005	357	1300	2.036	95.8	4.93	205.6	1.778	35.71
2005	357	1400	1.807	96.6	5.165	206.7	0	52.85
2005	357	1500	1.988	96.4	3.598	212.8	0.508	46.88
2005	357	1600	1.981	96.9	4.037	214.7	0	22.77
2005	357	1700	2.211	91.9	6.373	234.4	0	6.653
2005	357	1800	2.481	87.3	6.392	239.8	0	-0.621
2005	357	1900	2.256	89.1	4.97	235	0	-0.406
2005	357	2000	1.931	91.5	4.535	233	0	-0.069
2005	357	2100	1.986	91.1	4.609	237.9	0	-0.027
2005	357	2200	1.758	92.8	4.153	238.7	0	-0.018
2005	357	2300	1.582	94.4	3.873	239.6	0	-0.002
2005	357	2400	1.519	95	2.345	244.5	0	-0.014
2005	357	2400	1.869	88.5	4.59	229.4	3.302	13.77
2005	358	100	1.296	95.2	1.388	203.9	0	-0.293
2005	358	200	1.183	96.3	1.765	228.5	0	-0.009
2005	358	300	1.093	96.9	0.845	233.6	0	-0.264
2005	358	400	1.048	97.2	1.905	219.6	0	-0.016
2005	358	500	1.188	97.7	1.689	220.4	0	0
2005	358	600	1.365	97.6	2.136	204.6	0	0
2005	358	700	1.351	97.3	1.773	237.6	0	0
2005	358	800	1.166	97.3	1.209	346	0	0.358
2005	358	900	1.445	97.7	1.721	137	0	23.51
2005	358	1000	2.523	96.5	1.032	127	0	59.3
2005	358	1100	4.294	86.9	1.832	143.2	0	137.7
2005	358	1200	4.983	81.2	2.795	168	0	112.6
2005	358	1300	5.268	78.4	4.187	168.7	0	140.2
2005	358	1400	4.277	82.3	4.686	169.1	0	69.48
2005	358	1500	4.096	84.9	3.226	160.3	0	60.72
2005	358	1600	3.847	85.4	1.143	135.1	0	25.61
2005	358	1700	2.693	89.2	1.276	128.9	0	2.818
2005	358	1800	2.312	93.7	0.942	79.9	0	0
2005	358	1900	2.165	96	1.784	85.7	0	-0.01
2005	358	2000	2.301	97.1	2.301	102.5	0	-0.005
2005	358	2100	1.926	97.3	0.967	77.2	0	-0.165
2005	358	2200	1.83	98.4	2.275	89.6	0	0
2005	358	2300	1.849	98.8	1.022	355.5	0	0
2005	358	2400	1.678	99.1	1.619	348.2	0	0
2005	358	2400	2.382	93.3	1.897	160.1	0	26.31
2005	359	100	1.641	99.4	1.758	320.5	0	0
2005	359	200	1.746	99.6	1.503	342.9	0	0
2005	359	300	1.679	99.7	1.158	354.6	0	0
2005	359	400	1.632	99.8	0.966	6.944	0	0
2005	359	500	1.746	100.1	0.939	283.5	0	0
2005	359	600	1.882	100.3	2.756	98.2	0	-0.025
2005	359	700	2.712	100	3.412	79	0	-0.08
2005	359	800	1.973	99.6	1.233	329.3	0.762	0.032
2005	359	900	2.396	100.2	4.171	68.33	1.27	6.123
2005	359	1000	2.758	100.5	4	49.34	0.762	25.09
2005	359	1100	3.244	100.4	3.244	84	0	71.9
2005	359	1200	3.394	99.6	5.145	86.4	0	66.2
2005	359	1300	3.321	97.3	5.634	91	0	54.58
2005	359	1400	3.528	92	6.557	88.3	0	56.86
2005	359	1500	3.282	90.5	6.902	91.5	0.254	31.6
2005	359	1600	2.954	95.4	5.329	68.82	0	16.8
2005	359	1700	2.566	97	3.421	78.7	0.254	2.539
2005	359	1800	2.463	98.1	4.404	51.17	0.762	-0.579
2005	359	1900	2.146	99	3.964	36.35	1.778	-0.524
2005	359	2000	1.975	99.6	5.94	37.47	1.778	-0.494
2005	359	2100	0.603	99.5	4.823	13.12	2.032	-0.764
2005	359	2200	0.469	100.1	5.662	8.51	1.524	-0.623
2005	359	2300	0.446	100.4	5.815	11.59	2.032	-0.623
2005	359	2400	0.624	100.5	6.058	7.47	0	-0.927
2005	359	2400	2.133	98.7	3.95	51.22	13.21	13.63
2005	360	100	0.792	100.5	5.268	8.4	0.254	-1.184
2005	360	200	0.759	100.5	5.241	6.831	0.508	-0.992
2005	360	300	0.884	100.5	5.757	1.834	0	-0.801
2005	360	400	0.971	100.3	5.734	359.3	0	-0.626
2005	360	500	0.906	100.2	5.03	353.2	0.254	-0.651
2005	360	600	0.877	100.3	4.945	350.9	0.254	-0.637
2005	360	700	0.835	100.2	5.173	343	0.254	-0.632
2005	360	800	0.833	100	4.444	342.8	0	0.063
2005	360	900	0.606	97.5	5.832	344.1	0	11.68
2005	360	1000	0.443	91.6	6.6	342.2	0	28.14
2005	360	1100	0.519	89	5.887	341.8	0	70.4
2005	360	1200	0.62	87.5	5.837	344	0	93.3
2005	360	1300	0.75	84.4	6.433	337	0	158.6
2005	360	1400	1.207	79.8	7.92	323.2	0	171.3
2005	360	1500	1.063	80.5	7.39	325.5	0	108
2005	360	1600	0.514	82.6	7.03	329.4	0	42.24
2005	360	1700	0.106	84	7.02	326.1	0	6.59
2005	360	1800	0.107	85.5	6.314	324.3	0	-0.483
2005	360	1900	0.158	85.3	6.86	320.3	0	-0.172
2005	360	2000	0.144	85.4	7.97	314.5	0	-0.16
2005	360	2100	0.122	86.4	6.752	310.6	0	-0.452
2005	360	2200	0.31	85.5	5.953	311.4	0	-0.467
2005	360	2300	0.582	83.8	6.184	310.6	0	-0.17
2005	360	2400	0.683	83.7	4.84	311.5	0	-0.194
2005	360	2400	0.616	90.6	6.101	334.1	1.524	28.45
2005	361	100	0.663	84	6.082	312.3	0	-0.079
2005	361	200	0.511	84.8	5.018	315.6	0	-0.723
2005	361	300	-0.68	89.3	3.372	300.2	0	-2.471
2005	361	400	-2.357	94.1	2.326	274.8	0	-2.64
2005	361	500	-3.453	96.3	1.145	272	0	-2.526
2005	361	600	-3.607	97.4	1.564	277.9	0	-1.938
2005	361	700	-2.559	98.2	1.209	271.5	0	-0.673
2005	361	800	-1.258	98.3	2.435	267.3	0	0.246
2005	361	900	-0.214	96.1	2.464	262.5	0	12.11
2005	361	1000	0.479	89.4	2.399	243.7	0	27.79
2005	361	1100	0.984	82.4	3.214	229.8	0	50.69
2005	361	1200	0.932	78.2	4.125	235	0	79.8
2005	361	1300	1.81	72	2.767	246.9	0	163.2
2005	361	1400	2.327	71.4	3.802	205.1	0	114.2
2005	361	1500	2.26	73.7	3.951	216.1	0	58.36
2005	361	1600	2.008	78	3.117	216	0	33.16
2005	361	1700	1.478	81.9	3.365	214.7	0	3.903
2005	361	1800	1.338	82.1	4.366	210.9	0	-0.009
2005	361	1900	1.208	80.5	4.009	215.1	0	-0.072
2005	361	2000	0.7	84.3	1.268	201.1	0	-0.534
2005	361	2100	0.206	86.9	0.903	113.8	0	-1.062
2005	361	2200	-0.825	90	0.592	122.8	0	-2.359
2005	361	2300	-1.899	94.7	0.53	144.7	0	-2.06
2005	361	2400	-2.24	97.1	0.801	141.6	0	-1.881
2005	361	2400	-0.091	86.7	2.701	245.8	0	21.85
2005	362	100	-1.838	98.4	1.485	152.8	0	-0.513
2005	362	200	-0.444	99.3	2.864	138.4	0	-0.027
2005	362	300	0.097	98.8	2.775	135.2	0	-0.051
2005	362	400	0.438	96.6	1.94	128.2	0	-0.148
2005	362	500	0.647	95	2.778	123.2	0	-0.027
2005	362	600	1.067	92.6	2.995	99.7	0	-0.003
2005	362	700	1.318	91.8	3.021	91.9	0	0
2005	362	800	1.522	90.7	2.737	91.7	0	0.136
2005	362	900	1.852	89.9	4.75	92	0	9.44
2005	362	1000	2.308	89	5.613	87.2	0	22.79
2005	362	1100	2.67	87.7	6.875	93.3	0	32.54
2005	362	1200	2.717	89.5	6.768	102.9	0	36.67
2005	362	1300	2.528	93.4	6.951	90	0	35.38
2005	362	1400	2.499	94.2	8.19	86.5	0	36.33
2005	362	1500	2.594	95.2	7.67	86	0	26.62
2005	362	1600	2.671	94	7.63	84.2	0	21.21
2005	362	1700	2.502	92.9	7.21	90.6	0	4.699
2005	362	1800	2.158	93.4	8.38	89.5	0	-0.296
2005	362	1900	1.909	96.5	7.1	86.6	1.778	-0.605
2005	362	2000	1.793	98.7	4.952	59.38	1.27	-0.51
2005	362	2100	1.651	99.4	3.927	31.01	1.016	-0.348
2005	362	2200	1.554	99.8	4.143	68.07	0.254	-0.356
2005	362	2300	1.642	100	4.414	87.5	0	-0.355
2005	362	2400	1.839	100.2	5.371	89.8	0.254	-0.395
2005	362	2400	1.571	94.9	5.023	90.5	4.572	9.26
2005	363	100	1.741	100.4	2.39	47.08	0	-0.042
2005	363	200	1.669	100.7	2.778	11.84	0	-0.077
2005	363	300	1.692	100.8	3.891	24.74	0	-0.124
2005	363	400	1.619	100.8	4.341	18.37	0.254	-0.099
2005	363	500	1.381	100.9	3.649	1.371	0	-0.178
2005	363	600	1.221	100.9	3.643	358.4	0	-0.17
2005	363	700	1.215	101	4.043	3.211	0	-0.034
2005	363	800	1.23	101	3.706	346.9	0	-0.015
2005	363	900	1.309	100.9	4.106	7.82	0	3.94
2005	363	1000	1.401	100.7	4.639	3.762	1.016	12.01
2005	363	1100	1.265	100.3	5.096	1.542	0.508	35.53
2005	363	1200	0.99	99.8	5.759	0.792	0.254	39.77
2005	363	1300	0.79	99.7	5.65	6.854	0.508	21.62
2005	363	1400	0.551	99.5	7.49	1.24	0.254	27.33
2005	363	1500	0.384	99.1	6.148	1.456	0	20.39
2005	363	1600	0.294	98.3	6.422	359.9	0	11.76
2005	363	1700	0.307	95.9	5.789	355	0	2.671
2005	363	1800	0.406	92.8	5.736	353.2	0	-0.545
2005	363	1900	0.392	92.4	5.529	349.7	0	-0.501
2005	363	2000	0.275	92	6.545	347.2	0	-0.593
2005	363	2100	-0.153	90.7	5.799	351.7	0	-1.23
2005	363	2200	-0.649	87.3	5.759	357.1	0	-0.412
2005	363	2300	-1.173	86.5	5.859	6.43	0	-0.196
2005	363	2400	-1.796	86.7	5.587	351.2	0	-0.313
2005	363	2400	0.682	97	5.015	1.111	2.794	7.1
2005	364	100	-2.357	86.1	5	353.9	0	-0.45
2005	364	200	-2.662	86.6	4.752	353	0	-0.577
2005	364	300	-2.716	84.8	5.219	359.1	0	-0.491
2005	364	400	-2.724	83.7	5.265	5.663	0	-0.587
2005	364	500	-2.85	83.6	5.135	1.555	0	-0.559
2005	364	600	-3.46	85	4.004	352.7	0	-1.466
2005	364	700	-4.314	87.9	2.214	340.5	0	-2.555
2005	364	800	-4.851	92.8	1.651	317.4	0	-0.585
2005	364	900	-3.209	86.7	2.5	335.3	0	24.88
2005	364	1000	-2.341	79.3	3.468	350.5	0	96.2
2005	364	1100	-1.732	73.8	4.212	348.2	0	136.5
2005	364	1200	-1.478	70.5	3.968	331.4	0	177.4
2005	364	1300	-1.546	68.9	4.442	333.5	0	188.7
2005	364	1400	-1.453	68.41	3.668	350.3	0	162.9
2005	364	1500	-1.317	69.47	3.175	349.4	0	127.2
2005	364	1600	-1.365	70.3	2.252	4.853	0	55.2
2005	364	1700	-1.693	71.7	3.273	52.18	0	15.46
2005	364	1800	-2.269	73.8	2.679	64.58	0	-0.587
2005	364	1900	-2.542	70.9	3.799	56.5	0	-0.584
2005	364	2000	-2.844	72.7	5.487	90.8	0	-0.56
2005	364	2100	-3.573	81.4	4.635	101.7	0	-0.602
2005	364	2200	-4.095	78.9	5.05	66.01	0	-0.511
2005	364	2300	-4.027	79.4	4.656	36.75	0	-0.601
2005	364	2400	-3.392	82.2	4.589	64.29	0	-0.619
2005	364	2400	-2.7	78.7	3.962	17.8	0	40.55
2005	365	100	-2.601	85.4	4.575	111.3	0	-0.623
2005	365	200	-1.41	82.4	5.956	119.4	0	-0.619
2005	365	300	-1.256	86.9	9.5	106.2	0	-0.381
2005	365	400	-2.256	94.6	10.63	96.1	0	-0.197
2005	365	500	-2.695	97.2	10.54	96.5	0	-0.601
2005	365	600	-2.282	97.1	9.56	95.9	0	-0.623
2005	365	700	-1.706	91.9	12.24	96.5	0	-0.428
2005	365	800	-2.65	93.8	11.62	89.7	0.508	-0.019
2005	365	900	-4.417	96.8	7.95	68.35	1.27	17.11
2005	365	1000	-5.115	96.6	6.887	47.92	0.508	31.73
2005	365	1100	-5.144	96.4	4.883	15.67	0.254	24.5
2005	365	1200	-4.325	97.3	5.166	41.65	0.254	13.21
2005	365	1300	-3.857	97.1	6.259	44.92	0.762	17.87
2005	365	1400	-3.636	97.3	4.555	30.28	1.016	16.3
2005	365	1500	-3.699	97.1	4.094	17.99	0.254	12.73
2005	365	1600	-3.818	97.1	4.541	19.65	0.254	6.764
2005	365	1700	-3.951	97.4	3.782	16.69	0.254	0.975
2005	365	1800	-4.198	97.1	4.91	19.02	0	-0.295
2005	365	1900	-4.313	96.8	3.259	17.83	0.254	-0.551
2005	365	2000	-4.45	96.7	2.352	357	0	-0.402
2005	365	2100	-4.755	96	2.522	12.13	0	-0.232
2005	365	2200	-4.821	95.1	2.475	14.27	0	-0.518
2005	365	2300	-4.834	94.7	1.646	331.9	0	-0.565
2005	365	2400	-4.883	95.3	1.161	328.9	0	-0.537
2005	365	2400	-3.628	94.8	5.878	67.58	5.588	5.607
2006	1	100	-4.84	95.8	1.276	328.9	0	-0.616
2006	1	200	-4.664	96.7	1.516	343.7	0	-0.612
2006	1	300	-4.41	97.5	2.294	341.1	0	-0.255
2006	1	400	-4.173	97.9	1.053	334.7	0	-0.598
2006	1	500	-3.902	98.1	1.048	333.7	0	-0.354
2006	1	600	-3.787	98.3	1.71	316.9	0	-0.36
2006	1	700	-3.514	98.5	1.278	326.2	0	-0.614
2006	1	800	-3.301	98.7	1.152	327.1	0	-0.466
2006	1	900	-3.023	98.8	1.317	302	0	0.325
2006	1	1000	-2.673	99.1	1.509	308.6	0	2.681
2006	1	1100	-2.035	99.4	1.053	83.4	0	6.987
2006	1	1200	-1.313	99	1.214	117.3	0	11.21
2006	1	1300	-0.348	98.6	2.073	147.7	0	16.16
2006	1	1400	0.268	98.1	1.812	137.3	0	19.8
2006	1	1500	0.525	98.2	2.324	120.1	0	13.36
2006	1	1600	0.516	99	2.233	128.4	0	6.24
2006	1	1700	0.457	99.5	1.409	136.4	0	1.581
2006	1	1800	0.235	99.9	0.742	125.9	0	-0.56
2006	1	1900	0.17	100.2	0.97	110.1	0	-0.363
2006	1	2000	0.134	100.4	1.203	116.9	0	-0.151
2006	1	2100	-0.161	100.5	0.487	103.3	0	-0.014
2006	1	2200	-0.308	100.7	1.018	70.2	0	-0.289
2006	1	2300	-0.329	100.8	0.85	43.87	0	-0.643
2006	1	2400	-0.261	101	1.631	87.5	0	-0.995
2006	1	2400	-1.697	98.9	1.382	71	0	2.978
2006	2	100	0.608	101.2	2.817	97.7	0	-0.986
2006	2	200	0.687	101.2	2.492	97.9	0	-1.301
2006	2	300	0.44	101.2	1.677	69.54	0	-0.678
2006	2	400	0.468	101.3	2.67	61.03	0	-0.661
2006	2	500	0.688	101.3	4.242	62.02	0	-1.206
2006	2	600	1.157	101.4	5.447	92.7	0	-2.255
2006	2	700	1.515	101.4	7.34	89.5	0	-2.811
2006	2	800	1.582	101.4	6.788	87	0	-2.736
2006	2	900	1.703	101.5	7.51	83.1	0	7.69
2006	2	1000	2.003	101.4	8.88	93.3	0	32.27
2006	2	1100	2.14	101.4	8.53	91.4	0	50.05
2006	2	1200	2.364	101.1	8.81	87.4	0.254	58.94
2006	2	1300	2.355	100.7	11.19	87	0.508	42.87
2006	2	1400	2.454	99.9	11.59	86.2	0.508	42.47
2006	2	1500	2.246	99.8	13.23	88.4	0	26.15
2006	2	1600	1.961	99.9	14	93.2	0	9.52
2006	2	1700	2.093	98.6	14.7	90.8	0	1.422
2006	2	1800	1.98	98	13.1	84.4	0	0
2006	2	1900	1.924	96.4	14.31	82.9	0	0
2006	2	2000	2.052	95.4	14.06	84.8	0	0
2006	2	2100	2.253	95.7	13.24	87.5	0	0
2006	2	2200	2.577	97	12.88	87.8	0	-0.003
2006	2	2300	2.517	97.4	13.81	85.9	0	-0.005
2006	2	2400	2.634	97.8	13.36	86.8	0	0
2006	2	2400	1.767	99.7	9.45	87	1.27	10.78
2006	3	100	2.134	97.8	14.7	83.5	0	-0.001
2006	3	200	2.131	97.9	13.38	83.9	0	-0.028
2006	3	300	2.104	97.3	12.45	85.6	0	-0.002
2006	3	400	1.901	96.6	13.2	83.3	0	-0.008
2006	3	500	1.664	96.3	11.28	85.8	0	-0.176
2006	3	600	1.915	96.5	11.06	88.6	0	-0.065
2006	3	700	1.841	96.1	11.25	87.2	0	-0.397
2006	3	800	1.65	97.7	10.99	86.1	0	-0.436
2006	3	900	1.573	98.3	9.91	94.7	0	5.553
2006	3	1000	1.657	96.9	9.76	93.6	0	19.26
2006	3	1100	1.821	96.3	8.95	98.2	0	30.95
2006	3	1200	1.733	95.6	8.65	98	0	38.83
2006	3	1300	1.473	95.8	7.9	98.7	0	45.15
2006	3	1400	1.512	95.3	8.01	88.6	0	40.92
2006	3	1500	1.479	94.4	7.38	88.9	0	36.1
2006	3	1600	1.441	94	7.28	89.3	0	19.22
2006	3	1700	1.343	94.3	6.224	87.2	0	4.021
2006	3	1800	1.253	95.5	7.38	101.9	0	-0.613
2006	3	1900	1.456	96.6	7.77	110.5	0	-0.339
2006	3	2000	1.705	96.7	6.362	106.7	0	-0.202
2006	3	2100	2.071	98	3.802	108.3	0	-0.042
2006	3	2200	2.328	98.6	4.228	102.5	0	-0.021
2006	3	2300	2.455	98.9	3.635	105.5	0	-0.014
2006	3	2400	2.488	99	3.697	111.9	0	-0.003
2006	3	2400	1.797	96.7	8.72	91.9	0	9.9
2006	4	100	2.517	99.1	3.616	113.2	0	-0.046
2006	4	200	2.043	99	4.34	109.9	0	-0.012
2006	4	300	2	99.1	3.633	109.4	0	-0.036
2006	4	400	2.146	99.5	2.394	129.4	0	-0.073
2006	4	500	2.213	99.9	2.348	123.7	0	-0.001
2006	4	600	2.346	100.2	2.619	136	0	-0.013
2006	4	700	2.237	100.3	2.068	125.1	0	0
2006	4	800	2.315	100.5	1.943	119.8	0	0.001
2006	4	900	2.471	100.6	2.434	134.5	0	4.74
2006	4	1000	2.747	100.7	3.287	131.9	0.254	13.9
2006	4	1100	3.126	100.8	2.607	137.8	0	25.07
2006	4	1200	3.24	100.9	3.225	161.3	0.254	17.62
2006	4	1300	3.715	100.9	2.541	159	0.508	29.94
2006	4	1400	3.881	100.9	1.945	126.5	0	32.07
2006	4	1500	3.965	101	2.766	124.9	0	32.54
2006	4	1600	3.868	101.1	2.122	116.8	0	9.64
2006	4	1700	3.807	101.2	2.153	95.9	0	7.33
2006	4	1800	3.617	101.3	1.722	106.5	0	0.028
2006	4	1900	3.493	101.3	1.14	134	0	0
2006	4	2000	3.253	101.4	1.226	156	0	-0.093
2006	4	2100	3.168	101.4	1.237	196.8	0	0
2006	4	2200	3.631	101.5	2.242	223.1	0.254	0.02
2006	4	2300	3.889	101.6	2.011	237.4	0	-0.02
2006	4	2400	3.666	101.6	1.408	241.5	0	-0.035
2006	4	2400	3.057	100.7	2.376	135.1	1.27	7.19
2006	5	100	3.629	101.6	2.717	279.1	0	-0.255
2006	5	200	3.497	101.6	2.798	255.8	0.508	-0.213
2006	5	300	3.386	101.6	2.901	258	0.254	-0.237
2006	5	400	3.012	101.6	4.437	265.1	0.762	-0.217
2006	5	500	2.228	101.5	4.751	267.5	1.016	-0.459
2006	5	600	1.679	101.5	5.111	275.1	0.508	-0.611
2006	5	700	1.595	101.4	5.633	283	0.254	-0.627
2006	5	800	1.544	101.2	4.73	282.6	0	0.33
2006	5	900	1.6	101.2	4.969	298	0	23.29
2006	5	1000	2.449	100.4	6.102	307.2	0	77.7
2006	5	1100	2.574	92.3	6.369	323.9	0	106.6
2006	5	1200	2.736	82.9	7.8	337.3	0	208.6
2006	5	1300	2.979	77.3	7.08	352.2	0	189.2
2006	5	1400	2.25	80	5.756	343.6	0	70.9
2006	5	1500	2.194	78.3	4.988	346.7	0	63.11
2006	5	1600	1.915	78.4	5.072	354	0	40.37
2006	5	1700	1.352	79.1	4.426	344.1	0	6.472
2006	5	1800	0.929	80.4	5.015	351.5	0	-0.252
2006	5	1900	0.625	79.4	5.357	355.9	0	-0.417
2006	5	2000	0.194	80.1	5.291	344.2	0	-0.754
2006	5	2100	-0.156	80	6.145	343.8	0	-0.599
2006	5	2200	-0.401	79.9	6.076	339.8	0	-0.594
2006	5	2300	-0.833	79.5	5.317	347	0	-1.457
2006	5	2400	-1.799	81.3	5.781	338.8	0	-2.998
2006	5	2400	1.632	89.3	5.193	321	3.302	32.37
2006	6	100	-2.65	81.3	5.506	335.1	0	-3.276
2006	6	200	-3.539	77.1	5.527	335.5	0	-3.017
2006	6	300	-4.521	75.6	5.667	325.2	0	-3.275
2006	6	400	-5.426	73.5	5.72	321.7	0	-3.215
2006	6	500	-6.176	75.9	5.418	320	0	-3.086
2006	6	600	-6.283	76.6	5.814	321.3	0	-1.639
2006	6	700	-6.848	77.4	5.057	324.9	0	-2.458
2006	6	800	-7.49	79.6	4.27	342.6	0	-1.384
2006	6	900	-8.17	77.2	5.702	333.5	0	16.84
2006	6	1000	-7.88	70.3	5.209	335.3	0	60.17
2006	6	1100	-6.389	65.95	6.017	338	0	244.6
2006	6	1200	-5.365	63.58	6.054	328.9	0	347.4
2006	6	1300	-3.804	57.69	7.02	318.9	0	365.3
2006	6	1400	-3.81	55.55	6.942	317.9	0	222
2006	6	1500	-4.566	60.11	7.59	314	0	100.4
2006	6	1600	-4.513	60.56	5.672	305.9	0	73.4
2006	6	1700	-4.932	61.74	6.497	306	0	25.03
2006	6	1800	-5.959	66.44	5.762	313.3	0	-2.819
2006	6	1900	-6.395	69.85	4.596	307.2	0	-3.19
2006	6	2000	-6.094	68.63	5.781	304.5	0	-2.503
2006	6	2100	-6.455	66.85	5.393	311.2	0	-3.14
2006	6	2200	-7.39	73.6	2.947	295.4	0	-3.627
2006	6	2300	-8.83	81.5	0.929	265.5	0	-3.338
2006	6	2400	-7.34	83.6	1.778	229.4	0	-1.447
2006	6	2400	-5.867	70.8	5.286	319.5	0	58.9
2006	7	100	-5.483	77.3	3.639	232.6	0	-1.899
2006	7	200	-5.674	78	3.525	235.1	0	-2.241
2006	7	300	-6.043	79.3	2.92	222	0	-3.063
2006	7	400	-7.2	86	2.315	185.5	0	-2.651
2006	7	500	-5.734	81.5	2.144	196.8	0	-0.727
2006	7	600	-4.521	73.2	3.688	201.1	0	-0.861
2006	7	700	-4.542	85.5	2.176	206.4	0	-0.958
2006	7	800	-4.438	91.1	2.848	166	0	-0.333
2006	7	900	-4.096	93.1	1.912	154	0.254	12.88
2006	7	1000	-3.093	94.2	2.765	163.9	0	25.26
2006	7	1100	-1.272	90.4	4.766	189.3	0	49.74
2006	7	1200	-0.832	89.5	4.434	193	0	37.7
2006	7	1300	-0.501	88.5	5.864	198.7	0	59.32
2006	7	1400	-0.709	90.7	5.267	201.7	0.254	40.82
2006	7	1500	-0.479	91.2	3.709	202.3	0.254	23.43
2006	7	1600	-0.167	92.4	3.559	198.3	0	25.19
2006	7	1700	-0.473	93.2	3.491	201.8	0	3.346
2006	7	1800	-0.751	95.1	2.855	205.4	0	-1.136
2006	7	1900	-0.98	96.2	2.777	200.4	0	-1.362
2006	7	2000	-1.126	97.2	2.915	193.4	0	-1.658
2006	7	2100	-1.092	97.7	2.415	203.8	0	-1.352
2006	7	2200	-1.361	97.9	1.786	217.2	0	-1.575
2006	7	2300	-1.651	98.3	1.439	233.3	0	-1.419
2006	7	2400	-1.823	99.1	1.951	243.9	0	-1.69
2006	7	2400	-2.668	89.9	3.132	201.4	0.762	10.61
2006	8	100	-2.057	99.6	0.879	320.5	0	-1.872
2006	8	200	-2.381	99.8	0.947	293.1	0	-1.847
2006	8	300	-2.323	99.9	2.039	302.4	0	-1.8
2006	8	400	-3.033	99.8	2.116	288.9	0	-2.885
2006	8	500	-4.404	99.5	1.243	266.2	0	-3.757
2006	8	600	-5.304	99.4	1.475	305.4	0	-3.859
2006	8	700	-6.202	98.8	1.996	272.3	0	-3.779
2006	8	800	-6.513	98.5	1.565	348	0	-3.109
2006	8	900	-4.457	98.8	1.666	35.43	0	15.12
2006	8	1000	-2.46	99.2	1.471	131	0	32.34
2006	8	1100	0.068	97.7	3.363	151.7	0	83.9
2006	8	1200	2.058	81.2	4.346	170.1	0	220.4
2006	8	1300	2.534	74.5	4.231	153.2	0	249.8
2006	8	1400	1.967	79.6	3.183	120.7	0	138.9
2006	8	1500	1.747	81.3	4.128	122.3	0	132.1
2006	8	1600	1.574	82.7	3.666	124.8	0	84.3
2006	8	1700	0.986	84.5	4.725	120.5	0	17
2006	8	1800	0.984	85.4	6.25	118.7	0	-0.728
2006	8	1900	1.028	83.3	6.598	119.5	0	-2.103
